delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
0.9590116400204848,0.03707857132524691,0.3623141032797822,0.03199444756752106,0.00014863407584666947,0.03298770211720599,0.0681039360787343,0.04673891679595314,0.04195615314827934,0.051541515890605995,0.0011669627433728768,0.03566197836909025,0.6121448560046842,0.2983816605686726,0.9568156086145662,0.01756156312790133,0.00010618784931446071,0.052842461428474354,0.03371812107508848,0.023033601164177964,0.05088091021495051,0.003161314497084525,0.04200621902101856,0.03352376316747409
0.8963144285516851,0.05836108086641684,0.3361150740502348,0.3003792560949111,8.913038511243314e-05,0.02650299929040754,0.016149108494806816,0.01875495548034659,0.05447663631785793,0.022180743734575608,0.05889530301660906,0.008937667245618433,0.3452145393408843,0.6239941729255121,0.6028512105795656,0.09456667585701609,0.0001794713808594853,0.0030837838826926075,0.05517671414435163,0.05695733369701963,0.001576915786326912,0.038890415144880265,0.010237558735457645,0.014973079517082858
0.8386752791887424,0.04505284565462938,0.6526128594389958,0.3322910605115748,7.286062785818694e-05,0.018170205148776233,0.04231954199856559,0.03719325316064512,0.06426472536346788,0.04004498821981584,0.054334201054974066,0.029094087483755544,0.15974706508949235,0.6561149149182073,0.24160042969833004,0.33421341704062224,0.0002485340684632111,0.03312534622191634,0.0018834459753512048,0.033202104549907824,0.05803382030075949,0.04862502619396746,0.0653530981273003,0.01375542680886983
0.046364325334516794,0.18764839652644097,0.4831632745303493,0.19283525655484388,0.00015108613304585416,0.010041502619476405,0.010241475719714583,0.004014075516892616,0.059570786528285256,0.007728924142832385,0.0261675691955657,0.010402908106492572,0.7056348436285658,0.06733126420942205,0.8440233192374573,0.027908570339267136,9.599265971999357e-05,0.043764617040405414,0.03257261734413921,0.015675509819791385,0.04191135644349453,0.0645398166627318,0.02871632132455186,0.05502329467205314
0.20731620122442793,0.5690579523883548,0.1474577861935689,0.5596556975026994,0.000127770446148664,0.034055792265327206,0.037732773291249466,0.03479358754792298,0.04987401999331798,0.02768934858603697,0.03165673987347481,0.0512130216055011,0.06644103178127768,0.1671825531904294,0.9263811729226877,0.05193301702793639,1.9081995094513892e-05,0.01719312349865527,0.0659850615558517,0.004111299717552368,0.04258094906531556,0.05878182601883601,0.06361609084497814,0.031668200657822186
0.5075445127359128,0.42606838446580797,0.32596899949968383,0.015395948068195317,0.0002453766320293687,0.0562930129776031,0.03325678141246493,0.02961208217905342,0.04528703697865117,0.034670341342068804,0.04752396620926406,0.04319723363776259,0.35458026873346205,0.053716936495429954,0.6518409034716115,0.004255071175756281,9.100532592452812e-05,0.04780561071720436,0.04011020841600036,0.04395781102198303,0.03203514011019389,0.02961798639757675,0.050388396697655866,0.001199447413530574
0.013754011328221648,0.5512553918971406,0.16239542268337362,0.28293297052414473,0.0002099505218014569,0.04226621194667472,0.0589544792589172,0.025795923678395442,0.020080409176995894,0.017886677299083675,0.0025781039868095447,0.00949408056253876,0.09929185801439432,0.670385142773383,0.8333750536776063,0.13195202734907827,0.00018568026863906767,0.04884375428744415,0.009285556152463896,0.018201567023986013,0.0202467106252244,0.03502181741464077,0.0624447323247136,0.053670052170922855
0.1891107068611199,0.038607762835636564,0.8688446627617621,0.12024808275416794,1.532306839189154e-05,0.036261582656353916,0.01158434810085822,0.010827754319111302,0.0652599183790272,0.02524987429520755,0.009853921074007092,0.005622257843223343,0.9986446381084471,0.0006359872549919144,0.8282368963146397,0.06466671748153618,8.475007111063177e-05,0.0452853393639624,0.029788378234431506,0.019652898078730916,0.03765110915964754,0.008035704164673377,0.05512658415788069,0.062498794245615746
0.27708892117671313,0.24643396502980636,0.6661387071532635,0.2438819823216742,0.0001823673783085973,0.047606220660296406,0.012312383350732179,0.04915337769678601,0.06037824520450998,0.06062115869134539,0.0034250009734922635,0.02545815533407616,0.5661807760171559,0.03369466755891345,0.3264309178073414,0.6532665136166028,5.8993235247242465e-05,0.0017598767421742034,0.0351966516204032,0.047802186749476554,0.013155204262613322,0.021989353171366,0.013673738439489134,0.03926758548511661
0.5958537056607552,0.043545895023214105,0.8480729594458931,0.11846019020366821,0.0002619430194167817,0.007214604690836935,0.017079864207714887,0.053721225938856025,0.06780670338386136,0.05802614005176791,0.028491612144158206,0.040484268775631285,0.8891916143286859,0.027486008042565315,0.07489257226032313,0.44453316528902576,3.5288114864181824e-05,0.02568548324462902,0.05977926991881172,0.06890016559128133,0.041077772036195205,0.06532822784175442,0.0632272259158454,0.022707459880550236
0.5220748356072666,0.4576120638239234,0.12161264767385133,0.12656378703837504,0.00013107232885277006,0.050498226614786805,0.005313054805023252,0.042520132470277416,0.05932057195040643,0.03573136078631756,0.06295431090113482,0.0302773679929435,0.32129959886359494,0.3387063428266342,0.9410968672418795,0.015274443317361315,0.0002103357492515476,0.0009112796085310445,0.02346047513545432,0.04672535156718851,0.0005339681059432138,0.017698691074476913,0.008228239653276646,0.004137009839893446
0.39635593257968516,0.3067702808057156,0.6045924769104599,0.2971430941453619,0.0002036585235020247,0.054078527947532096,0.06021210434026996,0.059729541688166465,0.060870731360995044,0.056412257449806345,0.06526168254179558,0.06687432814180753,0.5400650315382286,0.08549772974851484,0.3841074964008064,0.09453170648689517,0.00012488276450381004,0.030514771912500953,0.04659563493909235,0.06653712305936191,0.011279194768147198,0.008767812924027635,0.013860175706844797,0.04197144905319241
0.4857984389439815,0.4112273104295077,0.8243157089459322,0.022125392141616868,0.00017232440291649166,0.01577048364296076,0.0018705288664860496,0.05612969687611328,0.00024542425316614864,0.01509170175208376,0.03096357529084623,0.02563570310940688,0.6529009754441661,0.13046710882666876,0.994592319186135,0.0020689504152627027,6.62534355733838e-05,0.01545914330125709,0.010458169109165763,0.012194246615152553,0.04696166687716213,0.038332598927553294,0.02901902431955088,0.01924694973767352
0.4046507866227311,0.5064378762526439,0.13438042261757613,0.2242354313488975,2.3914921690222345e-05,0.043134083854818664,0.029095913042846377,0.04695814319591468,0.04951043478782913,0.039607876988982604,0.01268142277546776,0.021620893300543148,0.04329112991743767,0.13326101672476245,0.9008623254502239,0.07482617400099804,3.312140901896214e-05,0.0023459629533693783,0.025168148179277178,0.012673966606363912,0.0166912004161071,0.0171096621650954,0.019215281379786998,0.05933308203884428
0.6611040646264347,0.30871314404121786,0.8304920151714855,0.13945273947758166,7.061012737159368e-06,0.0463225495465869,0.0495471627776979,0.05020848396026856,0.052048093623436945,0.0013899262476948643,0.048792341089588895,0.02230053287798596,0.36412610953413643,0.26094835087482765,0.7592003557474499,0.13447752330995985,0.00021357390439652503,0.013444141708272038,0.0359450946569426,0.03208201684481088,0.013081173183237142,0.04335820395872453,0.06007092917124844,0.013096709799730454
0.1977231985113354,0.43534251883844,0.6208545144695297,0.15282157042728658,5.417315749114787e-05,0.0400053566332414,0.023162344461648565,0.06121851645419518,0.026001894766739794,0.05243556937413465,0.06349847736987731,0.05175334480374144,0.014529175154080698,0.42805099542498254,0.11045832059452529,0.5459171625522622,0.00014371812347932934,0.05788947741235312,0.06357965426300663,0.0016933192452144045,0.05189237100983972,0.056690279325029555,0.010957925974338848,0.002952526260009396
0.2681775677765876,0.36268240134553875,0.44472450438610656,0.3164131384762651,0.00011974815233210246,0.06236792653926895,0.017743384624343283,0.061461644859854093,0.06231343340946578,0.00307628834250244,0.02920567117595173,0.0030052610391258696,0.4424342966933313,0.14242909353363278,0.4640313771218528,0.5327454969446281,0.00015130317393398493,0.01499310130327847,0.020917057451995694,0.042101353188624575,0.017623829709003492,0.022611022077936048,0.01266287919454535,0.05062014338479849
0.6016789572353471,0.24640381875312425,0.9850125517135239,0.005762243570216913,0.00021493572287663244,0.02117882128499295,0.02660050487156917,0.03263553270705199,0.024536059070243105,0.06467983556860478,0.015732562962988948,0.03831420833840274,0.41364440901321925,0.43218880945924665,0.873379016879154,0.012132974977612702,2.5030368510514526e-05,0.03987304997040744,0.009849977007335758,0.01733167857184476,0.0342663712555915,0.02398055662099717,0.0021325118239008743,0.0076932779441949714
0.23123367338294049,0.36571698950186515,0.4328339163957065,0.33291557124494636,0.00023062953312331661,0.033427801976575466,0.0023737407474709415,0.03947983609299963,0.03794637536434978,0.018593936141548893,0.05276275920405021,0.02059230652550032,0.7279148149523474,0.040508590937066026,0.5886315238886367,0.10227348195796467,7.591254231382129e-05,0.05555412937856164,0.05168197169617913,0.05148858115698433,0.059975754971564786,0.01524648501552202,0.061880033820660055,0.04401087399831048
0.1298135686168521,0.3853283114729035,0.05748135087456624,0.8696206906778392,0.0002256653992385949,0.018994296121746645,0.020011301554364345,0.0022625665055586493,0.03173196959192603,0.024677570006369266,0.010675818001822022,0.04234711562482719,0.6429704704708628,0.19808136477536611,0.9897941108117788,0.0003851901139007764,0.0002508757997612334,0.05323617754843057,0.055223844804031655,0.0381830843455951,0.03097001178371436,0.007278154108940877,0.016441579740575415,0.032495827571113876
0.5714449171196745,0.1597186029914306,0.5105599843163198,0.3392405836455725,0.00010520670661695995,0.012531254569949237,0.022493515745989578,0.015789827258321853,0.032687370334280555,0.037918273984626626,0.05151965490193617,0.04990062729247781,0.6651200870641322,0.12006633790593707,0.6738442328747574,0.20440651164074292,6.325668600601226e-05,0.06415876159708345,0.027288516468104936,0.05277532861000779,0.015161688495603936,0.009739460331311815,0.06741573555915199,0.0637640691653977
0.7913728993624557,0.08370429496332317,0.9688160245836615,0.019185973613095486,0.0002518055021159061,0.05110417216770234,0.06240712524002707,0.04174613488954043,0.039447372778788674,0.050675592647699066,0.012070010392859694,0.017197463440286335,0.6274543667224253,0.06272715630959765,0.36378914673886825,0.3461823801774116,0.00013522768221492005,0.06765123879436558,0.05879398774777454,0.031491847306051333,0.009154082612897022,0.009304797395080406,0.06794434704695974,0.02421854448939886
0.420233116179601,0.1392305798226562,0.7620601933652114,0.08382566040170955,0.0002576997050481452,0.0013313003001776647,0.04560533597277989,0.014319357984048466,0.005028598261698875,0.042971557360639,0.06639484157058548,0.014956838279648886,0.17293481679548536,0.158803546941558,0.7015331594308771,0.1890612104198042,0.00020235460974296442,0.06102344262130886,0.06163707873055032,0.015102584615486801,0.04551790850803498,0.039443175311523145,0.05563995539330795,0.04316275299500363
0.623346127742709,0.003677078421385864,0.19368150132711132,0.27487828808265685,0.0001934607839375753,0.03798377783053278,0.05393100563627313,0.03917317914344003,0.019340817197832323,0.008350520583234282,0.05583346778134315,0.02622735502571403,0.7663758248286411,0.06683892298586007,0.0172910375079137,0.4195750150323009,2.5124740122417553e-06,0.021876799495148105,0.02670486139365956,0.044514561504138746,0.012049143698968307,0.04125996202133033,0.017634429484418453,0.06036131968464047
0.6536467907930366,0.25007951695771513,0.7449007272409194,0.05218532155275648,0.0001144210488805498,0.003697649868948105,0.05175122818139142,0.05523716948393609,0.012248553008747675,0.02645703379000065,0.04769841851120391,0.03247615022042167,0.6837491529236163,0.14132369196389677,0.9318823172643492,0.053190700154132374,0.0001133721615653335,0.012319360599451564,0.01775905968749355,0.028152356747245567,0.0654406270671626,0.03174624739107103,0.022442395316466888,0.02698248422267708
0.443156840468088,0.2951643413254949,0.014511687644786827,0.6118385149113724,2.6023703872564205e-05,0.014719086921563948,0.024310860600094148,0.04455835829909719,0.022570200227810158,0.06897076920329635,0.04638752630531307,0.018981462307789604,0.9713557667271963,0.011160274507564788,0.3301830043633402,0.34653334041633577,5.0190530382087986e-05,0.020097992429579457,0.04571422459438223,0.0645377865772921,0.055066213111149835,0.03602392472416025,0.031248624029413422,0.04880658504098594
0.1544760310883385,0.20206535664988962,0.5366044391192818,0.11321976540678372,9.723441310824874e-05,0.0029505439108602816,0.04095785897064026,0.019569055170682463,0.04329156000787662,0.04992678961719518,0.03355784232230481,0.04384296805259841,0.817693851066963,0.05696051188277694,0.9687191617207046,0.0013786640567219665,0.00014140884749142316,0.03238480788645532,0.04955797160721363,0.025479699579672645,0.0689435516680719,0.0006570230701048908,0.006682924798137038,0.02086951269755412
0.03837600666445785,0.033482664787458476,0.09673345415044295,0.07839005869062673,2.450872537378634e-06,0.027456688566938878,0.06629282427390538,0.04516136367107175,0.050517610302901646,0.0298220235414784,0.013418310896497521,0.05479457264200761,0.3956443409094237,0.46774170181269475,0.4572107389138274,0.44150775073027115,7.932860500999128e-05,0.04335520565363839,0.06626339377935733,0.053173499220987026,0.04479335331002392,0.011629790289352121,0.03875413626757352,0.06619707118089183
0.6187335789746921,0.12371843226792048,0.9420582243849008,0.02857837872005498,0.00017548590183758995,0.04951927411656012,0.04457309166915653,0.06432563794191612,0.06884358535947019,0.06222518724654495,0.05841043123742794,0.06313569589043051,0.6721441298421087,0.30012501183185664,0.7123639564691391,0.24974651615262997,0.00016008923329493933,0.008845110512307214,0.02467834099429706,0.02651625128809492,0.02462442237944073,0.061278117221191475,0.05177192670250704,0.05650572070454569
0.06977701854814973,0.6019154194089308,0.41072548352847454,0.5673162716995109,6.246356753888987e-05,0.0435745646837283,0.04773824141766522,0.053018532860445805,0.046390901829344446,0.004068791755257819,0.03252150210665016,0.002403725046945386,0.20793785327765227,0.2859036854083011,0.8131380535336128,0.10929815659209836,3.1552930721995844e-05,0.015981089838241636,0.05810147799542897,0.0364440639098098,0.05774601889670954,0.052163045459188165,0.040549113058344986,0.04442214976848797
0.8742612303827669,0.12445227264383561,0.7735615674859002,0.07213448866980884,5.488162835028448e-05,0.00831815598305278,0.013231470954605987,0.01003787480549724,0.05366160066305751,0.03620605111300557,0.02157546369096236,0.03202258898500826,0.6025646776567752,0.36632381313798495,0.230237791235979,0.23768300689059332,0.00015396520084877467,0.023362890170161476,0.029392607513177786,0.05796436509762581,0.06786554404446402,0.04248114994942086,0.02007826619279222,0.06203638075028533
0.3711446699167456,0.26313049865149574,0.9353880817325253,0.04417262108032176,7.525676772030665e-05,0.04602813331029397,0.018239036826226827,0.0128797364771867,0.056740353181109086,0.045314103075767116,0.01138815877211088,0.03460327101114651,0.4613325465626871,0.17366741573069117,0.06157491855390034,0.0694295248794988,0.00022318899748817767,0.06307156411596851,0.05739023485211971,0.018721479543958124,0.025501414801210626,0.04761392674901195,0.041374456489416775,0.017026011797052782
0.25371094768791025,0.4430364369233309,0.20354829140563976,0.01220332768344269,0.00027618707191654136,0.031047871784041815,0.03500286779620959,0.055196315119545425,0.038225018733956076,0.002511380050879735,0.018605158630285275,0.06386143266058905,0.9223210493064593,0.04875726436311838,0.5747120968591508,0.36197129917654175,0.00010767013983123057,0.06232255770416094,0.007924375339807303,0.006775280277313534,0.016292131486769265,0.053492175709915,0.005255153864201954,0.06887539901485393
0.16379036721679355,0.21364227571263092,0.5216591744485045,0.3556272763166405,0.00017401353643386463,0.02615305841425234,0.06750384540921463,0.01618442464095355,0.0015006059430014028,0.0569299585835958,0.062429105294358,0.02893392124275089,0.2924709327738561,0.5030003585379574,0.17031165768392514,0.12410057883369874,2.6863778806293066e-05,0.010010425201275937,0.01944035947905402,0.05647802239487284,0.0586952766816441,0.004702650660873511,0.03676557487017863,0.004307688238850841
0.7385546232010091,0.20302199210823782,0.5650468345061134,0.09609284497835156,3.345360471525876e-05,0.06846653348763464,0.04988515044536769,0.02119786123508788,0.029919644741977867,0.05536917022073202,0.0001895705923084412,0.004640619366488113,0.31624014719298893,0.3326394601217336,0.48030115575827226,0.492284484465537,0.0002172371759786048,0.03137258493985348,0.052070224045551484,0.033078689454939164,0.03487728852349483,0.005315450906835845,0.024258249285338523,0.0376813934665105
0.5526390398823628,0.07139863077229916,0.5514190590283878,0.13357412808484934,6.353106403287069e-05,0.005030740403143258,0.02556024165313434,0.06620740857591456,0.06583959173276596,0.029647293450758373,0.004048156285411036,0.04791630137494243,0.4036880629434516,0.2853687931728513,0.8843851692175282,0.07679808960232667,0.0002281706915351225,0.02720485449257997,0.06835236323479293,0.06798560853832093,0.06604768245964115,0.04505784661599883,0.04363203367135677,0.007323716038886469
0.6833368683354873,0.2628516343352993,0.22053717494560188,0.20761415267930297,1.0530110923477381e-05,0.044551835970749944,0.03706084755718116,0.04325095483019635,0.03075642105550969,0.03401613611795382,0.019538391118198526,0.06497301921529959,0.5309967695338091,0.40687321383114267,0.3930358244211157,0.41670657342498096,5.4951380288528284e-05,0.04571691384197188,0.06767017647322468,0.05754602507168056,0.02742781770590219,0.06407837713075804,0.004284953986431296,0.054509051438349845
0.9060339139388166,0.015421789948546606,0.03697276361004429,0.6137936922247603,0.00020828784968134422,0.007840148097387442,0.06527438697868286,0.022607994564818663,0.015288274660030935,0.05916658552320006,0.03774301361146665,0.06575093280587672,0.43226724247893283,0.503777975268802,0.13147204603849313,0.3067512448072894,0.0001696618566078625,0.018305543037983936,0.04293971913925351,0.017095018638607493,0.04069109032574422,0.03661544632192747,0.05651372736274803,0.005615691780733131
0.7278772282548702,0.11822973445853682,0.4288672184535279,0.1341327718388122,0.00019109938679818408,0.06483901984222336,0.027342464879395786,0.04008280870260744,0.051295091597964915,0.01388621678411461,0.0565847447331993,0.019615800784760776,0.7139000860068663,0.2831127399538089,0.5635354652032456,0.24658775839223165,0.00010179331712641896,0.0053009980843407665,0.003175078876762039,0.0004091658358566728,0.006858697118299228,0.02630325959623683,0.05347552746213533,0.06502289503455794
0.11419200985350259,0.11739473910625518,0.3895177327511491,0.40770069705298917,0.000265896577900817,0.04199534580600184,0.008427643742961257,0.05885600042101185,0.044459765615480956,0.03813838580836698,0.06012969931490761,0.03165467862426621,0.3335760102642732,0.36633982868281195,0.5948443267325535,0.08745331105698495,0.0002717211400620482,0.04138706764670158,0.008940860832533794,0.02070689568691353,0.023693467792828535,0.03341236746724755,0.05798895326089887,0.05764811575362909
0.9945941419395848,0.0022734187949593207,0.6197468341382012,0.05805022227872303,0.0002865884997141465,0.005704003024354426,0.015769829428498125,0.03752128587658948,0.04709324098534604,0.0188627864906907,0.03641684563987423,0.059283308740849035,0.11406103338218224,0.623670573835212,0.8915544801372555,0.049289728714358674,0.0001096471892137258,0.026570023424477816,0.044504311249112596,0.04881022343637826,0.04303951046677657,0.021311770580696752,0.012228237694350557,0.05585911446649169
0.009251373242071828,0.5836332918718777,0.10668415744136944,0.10491443737728547,0.0002539758398267465,0.05488111014366606,0.02083052154467494,0.03329382551028588,0.03592384786170246,0.04869981400279366,0.04901817124165959,0.020812350871300834,0.14181367003381048,0.857652664142268,0.4088323367925394,0.33892046647335333,3.460173897693998e-06,0.06578103592177761,0.0006669453617461466,0.005324316444234957,0.03976693373327593,0.04434897069060007,0.01129837295065521,0.04969287127784853
0.8099507523674264,0.1341851165076039,0.3058117308459991,0.6133215225056304,1.9259293269005922e-05,0.022623607818179556,0.05667306519773639,0.06878945462455406,0.026275540561842153,0.00517991653386218,0.01624905314384996,0.045951574188053165,0.12110151190164682,0.6654844190483953,0.4430351102294217,0.4673342225770536,5.287010684817971e-05,0.05641882248702141,0.04505325350983068,0.0350803519644459,0.06243628983197412,0.013386991110640855,0.018394646662809266,0.061123356143406506
0.6374457056577937,0.31821282507659115,0.8826554618022616,0.08994165525163893,4.6780997527282106e-05,0.06605141877266957,0.03165601767287675,0.008557774327674138,0.029596433019797044,0.01214965804813039,0.06815226969505257,0.017446942294774115,0.05066763392969983,0.7567990915965708,0.732208309756943,0.014268273722292316,0.00011678747649088557,0.058698800914300193,0.042040852330879785,0.035760128969184,0.026389497779738706,0.020691044352759515,0.017075540719212145,0.008362091807068234
0.4197784633044347,0.3603092224632615,0.4573462979899371,0.5329655408734966,4.19890233152397e-05,0.06538749992123347,0.030159391841356176,0.0006094941520294547,0.016545114719276763,0.054067206212342955,0.03845914063579562,0.03042506979106925,0.30184995397348835,0.10504263620221888,0.546300596047745,0.33076177051152805,0.00023827361585533548,0.0581293470027691,0.030421238841966715,0.02186182781949831,0.02791513188687393,0.03769383050783569,0.0035875013602326227,0.046735504331670806
0.09700861628315523,0.7377447990123893,0.685050231115751,0.09016760742339702,0.00014005614067867493,0.021925075398378242,0.05052131515113028,0.05111897234696557,0.04597623431832481,0.0009043178848153605,0.04616400652112197,0.05662523133670864,0.7772312317156187,0.1906855799754521,0.8060165047685716,0.01630780689217925,0.00022080945843318844,0.014388040949211115,0.050927816725194634,0.030328597985204927,0.033333431781058485,0.04565902645456245,0.061197957002062875,0.030279645245627724
0.4617972350794375,0.3100207145967384,0.11690943997868375,0.39412024310205546,0.00024106693672289346,0.05182436078940627,0.05572551447562076,0.01332716008389154,0.04398657641107768,0.06575514621805154,0.056420393034996574,0.06777040136501954,0.9829173019238457,0.008792436780229163,0.6384508534523065,0.30462809456148987,6.201546421114513e-05,0.025464756350930286,0.013052986795507237,0.004591451630359716,0.054104759618364244,0.05105563036905753,0.04513652737936207,0.02581943368313775
0.7588708525741515,0.04885563883081928,0.7829075690116536,0.03957094705159381,8.03801307217566e-05,0.024585414653450974,0.006095958824413517,0.05210170197393846,0.017146902814280145,0.00610684217615548,0.040257602256621,7.211805129873475e-05,0.03268102410436394,0.2249822968032127,0.22743878857798047,0.6904867867767512,0.0002764902114064312,0.05016659074786882,0.06265739278791319,0.008321116705660664,0.06477968158895354,0.027366213564342337,0.02396410362856689,0.06780933746155014
0.9654467490428595,0.03282028020337366,0.5754989139963579,0.13006000608504303,2.2231957408065606e-05,0.02412833591349581,0.053383107411924986,0.028008437225935226,0.011729041719471941,0.04238608637771658,0.027621464883607155,0.06752107011969087,0.5884498490511467,0.3383157664838034,0.1999518602318492,0.26730403490281324,0.00026560455380518315,0.06865017258726559,0.017182722045825584,0.062342889056504314,0.03814872049487013,0.06048980736650552,0.047763123163887033,0.06655229549273142
0.7638813649403143,0.061883480837829574,0.7913177504752629,0.11586245830700448,0.0001321774002469433,0.029596304211128535,0.05591336324645732,0.053859688905331,0.018333672112948764,0.01298547401025944,0.0017084602661643026,0.018580219399590134,0.747343471329104,0.051068206166382586,0.762892249731377,0.10997150704147708,8.820744414358086e-05,0.03840614668811766,0.03509565709781112,0.020233770440425625,0.053668815807650615,0.05999831324267453,0.0059480097889120665,0.03481171543635983
0.4775798225592081,0.33109495284082874,0.25011406498607697,0.5309452068817193,0.00027460931600577524,0.019419789238908882,0.03900734160158255,0.0654742037823596,0.02540066728183209,0.03715120199896275,0.05335692209049664,0.006554740038926791,0.9473907375275467,0.0028396857073449576,0.5310207521844625,0.18700988501576768,3.8534090452097866e-05,0.03282959758962779,0.03661883621468182,0.06611985315514118,0.008425612359037925,0.0014814115912520195,0.0376731625578205,0.03232812606914914
0.05514324093087353,0.01352232049085464,0.7164846123168395,0.13137482141993123,0.00016360500602798157,0.009557885312719283,0.0038459051935257555,0.011855889389480486,0.0010490575455630053,0.010848725627753629,0.024227367415099656,0.03768647713511102,0.00157911141704749,0.964406202615681,0.5028898947255219,0.13389688712850564,0.0002742855121858242,8.922795119350087e-05,0.028590149225647638,0.038677466082363166,0.013813499171714252,0.005789625278508603,0.0009717292426958778,0.041184589641457645
